Time,V,F,P,Q,Ang
8.0999193,1.00663761954585,59.9901,564.981262,-28.312059,64.638405
8.1332521,1.00647074468588,59.99012,565.003967,-28.25638,64.614479
8.166585,1.00570225596763,59.99012,565.036072,-28.145166,64.590569
8.1999178,1.00520835665625,59.99012,565.12085,-28.077394,64.566666
8.2332506,1.004398149223,59.99012,565.180664,-27.980072,64.542763
8.2665834,1.00437662836368,59.99012,565.279602,-27.981541,64.518852
8.2999163,1.00480190788592,59.99012,565.342468,-28.028893,64.494926
8.3332491,1.00454350322366,59.987965,565.550781,-28.057884,64.462074
8.3665819,1.00511010158542,59.984055,566.053406,-28.314682,64.414253
8.3999147,1.00544521840913,59.98209,566.185669,-28.496105,64.366356
8.4332476,1.00557978993006,59.98108,565.968872,-28.61067,64.318382
8.4665804,1.00571976371589,59.980585,565.567688,-28.660223,64.27037
8.4999132,1.00586646277025,59.980335,565.166138,-28.63662,64.222351
8.533246,1.00601450687831,59.9802,564.842346,-28.601482,64.174362
8.5665789,1.00604544311358,59.979075,564.810791,-28.56181,64.121956
8.5999117,1.00603602773763,59.97818,564.950623,-28.564135,64.066559
8.6332445,1.00614907839924,59.979155,564.907471,-28.543991,64.018608
8.6665773,1.00630788293697,59.97963,564.905762,-28.542561,63.97068
8.6999102,1.00706424412179,59.979875,564.991455,-28.643639,63.922768
8.733243,1.00742491696595,59.97999,565.068298,-28.70015,63.874851
8.7665758,1.00758508860744,59.98007,565.116455,-28.746817,63.826946
8.7999086,1.00775330852112,59.982225,564.918274,-28.7269,63.78791
8.8332415,1.00804536157613,59.986155,564.395264,-28.609922,63.763836
8.8665743,1.00837776624237,59.988135,564.193909,-28.528723,63.739845
8.8999071,1.00823108923807,59.98913,564.299011,-28.390625,63.715935
8.9332399,1.00839930915175,59.989645,564.622986,-28.37781,63.69207
8.9665728,1.00824722988256,59.98989,564.990173,-28.368929,63.668217
8.9999056,1.00841275968882,59.990025,565.32428,-28.458166,63.64436
9.0332384,1.00837911129608,59.99008,565.503784,-28.548002,63.620476
9.0665712,1.00822030675835,59.9901,565.570862,-28.585016,63.596558
9.0999041,1.00794710650531,59.9901,565.516479,-28.612726,63.572617
9.1332369,1.0083468300071,59.9901,565.40686,-28.69558,63.548656
9.1665697,1.00839392893692,59.9901,565.261169,-28.695307,63.524681
9.1999025,1.00764429302063,59.9901,565.087708,-28.576767,63.500729
9.2332354,1.00740474116034,59.9901,565.025452,-28.526905,63.476784
9.2665682,1.00800229780743,59.9901,565.060913,-28.58049,63.45285
9.299901,1.00760929957418,59.99012,565.059448,-28.491302,63.428925
9.3332338,1.00740743126775,59.99012,565.096313,-28.465483,63.405003
