Time,V,F,P,Q,Ang
35.2690849,1.06046863476775,59.888475,568.21936,-45.14629,-129.108276
35.3024101,1.06008562782082,59.888725,568.218018,-45.02586,-129.374832
35.3357353,1.05983571200507,59.88867,568.288208,-44.988266,-129.642365
35.3690605,1.06058543720003,59.88865,568.412537,-45.063599,-129.909897
35.4023857,1.0613337827511,59.888685,568.457703,-45.146435,-130.1772
35.4357109,1.06126722605936,59.88884,568.389709,-45.089561,-130.443771
35.4690361,1.06121833771039,59.88865,568.367188,-45.073296,-130.711563
35.5023613,1.06138402849164,59.88844,568.366699,-45.066242,-130.980133
35.5356865,1.06134871405841,59.888515,568.339844,-45.051228,-131.24765
35.5690117,1.06266206828884,59.888495,568.367493,-45.198353,-131.515427
35.6023369,1.06283592567185,59.888305,568.357727,-45.183693,-131.784195
35.6356621,1.06256429159091,59.88821,568.293152,-45.155045,-132.052917
35.6689873,1.06295544288727,59.888345,568.291931,-45.196819,-132.320847
35.7023125,1.0623591919494,59.88867,568.205811,-45.08865,-132.58757
35.7356377,1.06191372273777,59.88901,568.203979,-45.030544,-132.853302
35.7689629,1.0624746369901,59.888915,568.310547,-45.094799,-133.1203
35.8022881,1.06349056669971,59.88926,568.362793,-45.239803,-133.385605
35.8356133,1.06319447731813,59.88981,568.284912,-45.165501,-133.648972
35.8689384,1.06253983629027,59.8897,568.246948,-45.090858,-133.914001
35.9022636,1.06363587435503,59.88991,568.338318,-45.228813,-134.178268
35.9355888,1.0628590013286,59.890635,568.2005,-45.116337,-134.439209
35.968914,1.06175074673968,59.89067,568.210938,-44.985985,-134.701614
36.0022392,1.06125636692677,59.890405,568.307983,-44.949364,-134.965393
36.0355644,1.06090053006363,59.890195,568.469116,-44.935802,-135.229675
36.0688896,1.0609127465878,59.8901,568.568054,-44.984955,-135.493835
36.1022148,1.06112599057875,59.889795,568.641541,-45.033066,-135.759201
36.13554,1.06115721058494,59.889505,568.611328,-45.072781,-136.025345
36.1688652,1.06025674816836,59.88962,568.47699,-44.958767,-136.290253
36.2021904,1.06071038398175,59.88987,568.3703,-45.006557,-136.554199
36.2355156,1.06107843736904,59.889985,568.272095,-45.023407,-136.818146
36.2688408,1.06059901111576,59.89023,568.181396,-44.908237,-137.081284
36.302166,1.06078508502293,59.89023,568.190674,-44.924721,-137.344864
36.3354912,1.06089510049734,59.889985,568.299927,-44.927425,-137.609634
36.3688164,1.060885576504,59.889985,568.339172,-44.938271,-137.873917
36.4021416,1.06179556291392,59.89023,568.413635,-45.04789,-138.137039
36.4354668,1.06156331544094,59.890425,568.34729,-45.007553,-138.399765
36.468792,1.06094806102103,59.89071,568.263611,-44.911766,-138.661682
36.5021172,1.06151442709197,59.890955,568.313171,-44.988003,-138.923096
36.5354424,1.06117352153615,59.89126,568.249756,-44.923946,-139.183487
36.5687675,1.06145601474967,59.89149,568.281799,-44.956528,-139.44368
36.6020927,1.06192865404508,59.891775,568.288269,-44.992584,-139.702866
36.6354179,1.06240131559281,59.89218,568.273804,-45.046951,-139.961029
36.6687431,1.06175753369754,59.892885,568.156433,-44.930058,-140.216751
36.7020683,1.06186619178038,59.893495,568.136841,-44.93026,-140.471176
36.7353935,1.06192458187036,59.89397,568.143433,-44.908905,-140.724731
36.7687187,1.06134871405841,59.89443,568.168884,-44.818665,-140.97728
36.8020439,1.06148861439975,59.894275,568.319519,-44.849663,-141.231461
36.8353691,1.0617969203055,59.89418,568.454956,-44.913612,-141.485992
36.8686943,1.06155381369992,59.89464,568.446289,-44.892185,-141.738113
36.9020195,1.06138810066636,59.89517,568.372437,-44.892822,-141.988708
36.9353447,1.06146280170754,59.89582,568.292114,-44.873032,-142.237503
36.9686699,1.06105671910386,59.896395,568.195618,-44.762001,-142.485062
37.0019951,1.06092360572038,59.896545,568.205627,-44.729279,-142.733078
37.0353203,1.06028256086058,59.896525,568.245056,-44.615078,-142.981659
37.0686455,1.05950704522572,59.896295,568.362122,-44.537727,-143.231232
37.1019707,1.05893253480534,59.89601,568.495056,-44.501347,-143.481598
37.1352959,1.05913354001981,59.8958,568.631226,-44.559906,-143.732376
37.1686211,1.05888636123952,59.895685,568.633301,-44.522362,-143.98317
37.2019463,1.05799266352849,59.89563,568.553162,-44.396217,-144.233994
37.2352715,1.05806329239495,59.89567,568.505554,-44.422295,-144.484589
37.2685966,1.05873017219929,59.89586,568.419739,-44.4436,-144.734222
37.3019218,1.05866904507384,59.895975,568.308472,-44.384369,-144.983841
37.335247,1.05843544020928,59.89603,568.21814,-44.31218,-145.233459
37.3685722,1.05870435950707,59.89586,568.246521,-44.296341,-145.483871
37.4018974,1.05881030280676,59.89567,568.313477,-44.262444,-145.734863
37.4352226,1.05827789377748,59.895345,568.372131,-44.179516,-145.987015
37.4685478,1.05839876838448,59.894905,568.466492,-44.220352,-146.240402
37.501873,1.05867854681486,59.894445,568.566223,-44.257622,-146.49501
37.5351982,1.05895561046209,59.89382,568.639404,-44.337772,-146.751404
37.5685234,1.05832678212645,59.893265,568.592163,-44.253902,-147.009003
37.6018486,1.05862558629117,59.89273,568.597351,-44.341381,-147.267807
37.6351738,1.05961160888152,59.892405,568.561157,-44.464737,-147.527054
37.668499,1.05919057271822,59.892235,568.420532,-44.384731,-147.786301
37.7018242,1.05981263634832,59.89214,568.313904,-44.427162,-148.045547
37.7351494,1.0606859286811,59.892065,568.264221,-44.527107,-148.304993
37.7684746,1.06109474832024,59.892255,568.207092,-44.539322,-148.563568
37.8017998,1.06043874990081,59.892485,568.093201,-44.423672,-148.821167
37.835125,1.06075791493914,59.89258,568.144531,-44.450562,-149.078964
37.8684502,1.06106079127858,59.893095,568.170959,-44.480263,-149.334686
37.9017754,1.06077691842117,59.893415,568.196655,-44.444317,-149.589859
37.9351006,1.0605080213757,59.893265,568.310913,-44.428177,-149.846405
37.9684258,1.06028527564373,59.89298,568.448792,-44.444923,-150.104187
38.0017509,1.06005981512861,59.893035,568.50238,-44.459267,-150.360947
38.0350761,1.05984521374608,59.893055,568.538391,-44.467346,-150.617767
38.0684013,1.06080408850496,59.893075,568.532471,-44.640499,-150.874588
38.1017265,1.0607918719808,59.893075,568.455688,-44.657692,-151.131424
38.1350517,1.05997289756327,59.89313,568.328125,-44.535942,-151.388031
38.1683769,1.0599661106054,59.893305,568.26532,-44.524559,-151.643829
38.2017021,1.05996065878678,59.89319,568.271362,-44.541122,-151.900635
38.2350273,1.05985880991413,59.89313,568.322205,-44.538239,-152.15744
38.2683525,1.05953147827404,59.89292,568.363403,-44.524693,-152.415024
38.3016777,1.05930466036735,59.89275,568.420532,-44.517063,-152.673019
38.3350029,1.05936985966752,59.892675,568.474609,-44.550957,-152.93103
38.3683281,1.06005981512861,59.892615,568.511658,-44.665993,-153.189056
38.4016533,1.05967680818169,59.892595,568.431702,-44.623966,-153.447083
38.4349785,1.05929244384319,59.89258,568.363586,-44.582325,-153.705109
38.4683037,1.05952469131618,59.89277,568.336182,-44.631405,-153.96228
38.5016289,1.05975693878916,59.89298,568.291809,-44.641357,-154.218903
38.5349541,1.06005167077917,59.893225,568.261902,-44.668079,-154.474701
38.5682793,1.06049713999079,59.89315,568.278076,-44.716038,-154.731506
38.6016045,1.06104312293581,59.89336,568.290527,-44.788273,-154.987274
38.6349297,1.06110425006126,59.89397,568.207825,-44.779991,-155.240646
38.6682549,1.06180642204651,59.894715,568.145203,-44.8577,-155.491821
38.70158,1.06222610081823,59.89521,568.110352,-44.891426,-155.742432
38.7349052,1.06151033266493,59.89565,568.078064,-44.773567,-155.99202
38.7682304,1.06151442709197,59.89588,568.16217,-44.792854,-156.241608
38.8015556,1.06169912135524,59.896165,568.283203,-44.845753,-156.490372
38.8348808,1.06188655265398,59.8962,568.376038,-44.897846,-156.739563
